FileLocation,filenames,Symbol,UniprotID,Kit,gene,Biomarker_TSS_Start,Biomarker_TSS_End,Chromosome_edit
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CABP2:Q9NPB3:Neurology_II.tsv.gz,discovery_RS2_CABP2:Q9NPB3:Neurology_II.tsv.gz,CABP2,Q9NPB3,Neurology_II,CABP2,67518912,67524517,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SELENOP:P49908:Inflammation_II.tsv.gz,discovery_RS2_SELENOP:P49908:Inflammation_II.tsv.gz,SELENOP,P49908,Inflammation_II,SELENOP,42799880,42887392,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RNASE6:Q93091:Inflammation_II.tsv.gz,discovery_RS2_RNASE6:Q93091:Inflammation_II.tsv.gz,RNASE6,Q93091,Inflammation_II,RNASE6,20781268,20782467,14
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_COL5A1:P20908:Inflammation_II.tsv.gz,discovery_RS2_COL5A1:P20908:Inflammation_II.tsv.gz,COL5A1,P20908,Inflammation_II,COL5A1,134641803,134844843,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_KIF1C:O43896:Cardiometabolic_II.tsv.gz,discovery_RS2_KIF1C:O43896:Cardiometabolic_II.tsv.gz,KIF1C,O43896,Cardiometabolic_II,KIF1C,4997950,5028401,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CEP152:O94986:Oncology_II.tsv.gz,discovery_RS2_CEP152:O94986:Oncology_II.tsv.gz,CEP152,O94986,Oncology_II,CEP152,48712928,48811146,15
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CEACAM1:P13688:Oncology.tsv.gz,discovery_RS2_CEACAM1:P13688:Oncology.tsv.gz,CEACAM1,P13688,Oncology,CEACAM1,42507304,42561234,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FAM3B:P58499:Oncology.tsv.gz,discovery_RS2_FAM3B:P58499:Oncology.tsv.gz,FAM3B,P58499,Oncology,FAM3B,41304212,41357727,21
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IL32:P24001:Inflammation.tsv.gz,discovery_RS2_IL32:P24001:Inflammation.tsv.gz,IL32,P24001,Inflammation,IL32,3065297,3082192,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FOXO3:O43524:Oncology.tsv.gz,discovery_RS2_FOXO3:O43524:Oncology.tsv.gz,FOXO3,O43524,Oncology,FOXO3,108559835,108684774,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RRM2:P31350:Oncology.tsv.gz,discovery_RS2_RRM2:P31350:Oncology.tsv.gz,RRM2,P31350,Oncology,RRM2,10120698,10211725,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FABP4:P15090:Cardiometabolic.tsv.gz,discovery_RS2_FABP4:P15090:Cardiometabolic.tsv.gz,FABP4,P15090,Cardiometabolic,FABP4,81478419,81483236,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ELAVL4:P26378:Neurology_II.tsv.gz,discovery_RS2_ELAVL4:P26378:Neurology_II.tsv.gz,ELAVL4,P26378,Neurology_II,ELAVL4,50024029,50203772,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ATP5F1D:P30049:Cardiometabolic_II.tsv.gz,discovery_RS2_ATP5F1D:P30049:Cardiometabolic_II.tsv.gz,ATP5F1D,P30049,Cardiometabolic_II,ATP5F1D,1241746,1244825,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FUT8:Q9BYC5:Neurology.tsv.gz,discovery_RS2_FUT8:Q9BYC5:Neurology.tsv.gz,FUT8,Q9BYC5,Neurology,FUT8,65410592,65744121,14
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PRKAR1A:P10644:Cardiometabolic.tsv.gz,discovery_RS2_PRKAR1A:P10644:Cardiometabolic.tsv.gz,PRKAR1A,P10644,Cardiometabolic,PRKAR1A,68511780,68551319,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CCN4:O95388:Oncology.tsv.gz,discovery_RS2_CCN4:O95388:Oncology.tsv.gz,CCN4,O95388,Oncology,CCN4,133191039,133231690,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PXN:P49023:Neurology.tsv.gz,discovery_RS2_PXN:P49023:Neurology.tsv.gz,PXN,P49023,Neurology,PXN,120210439,120265771,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ATP6V1G2:O95670:Cardiometabolic_II.tsv.gz,discovery_RS2_ATP6V1G2:O95670:Cardiometabolic_II.tsv.gz,ATP6V1G2,O95670,Cardiometabolic_II,ATP6V1G2,31526639,31623190,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_EDEM2:Q9BV94:Cardiometabolic_II.tsv.gz,discovery_RS2_EDEM2:Q9BV94:Cardiometabolic_II.tsv.gz,EDEM2,Q9BV94,Cardiometabolic_II,EDEM2,35115364,35147336,20
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TJP3:O95049:Neurology_II.tsv.gz,discovery_RS2_TJP3:O95049:Neurology_II.tsv.gz,TJP3,O95049,Neurology_II,TJP3,3708362,3750813,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CHL1:O00533:Cardiometabolic.tsv.gz,discovery_RS2_CHL1:O00533:Cardiometabolic.tsv.gz,CHL1,O00533,Cardiometabolic,CHL1,196763,409417,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_EVI5:O60447:Inflammation_II.tsv.gz,discovery_RS2_EVI5:O60447:Inflammation_II.tsv.gz,EVI5,O60447,Inflammation_II,EVI5,92508696,92792404,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_IGF1R:P08069:Oncology.tsv.gz,discovery_RS2_IGF1R:P08069:Oncology.tsv.gz,IGF1R,P08069,Oncology,IGF1R,98648539,98964530,15
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PMVK:Q15126:Neurology.tsv.gz,discovery_RS2_PMVK:Q15126:Neurology.tsv.gz,PMVK,Q15126,Neurology,PMVK,154924740,154936719,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GPNMB:Q14956:Cardiometabolic.tsv.gz,discovery_RS2_GPNMB:Q14956:Cardiometabolic.tsv.gz,GPNMB,Q14956,Cardiometabolic,GPNMB,23235967,23275108,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PGLYRP1:O75594:Cardiometabolic.tsv.gz,discovery_RS2_PGLYRP1:O75594:Cardiometabolic.tsv.gz,PGLYRP1,O75594,Cardiometabolic,PGLYRP1,46019153,46023053,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GMPR:P36959:Inflammation.tsv.gz,discovery_RS2_GMPR:P36959:Inflammation.tsv.gz,GMPR,P36959,Inflammation,GMPR,16238587,16295549,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_VWF:P04275:Cardiometabolic.tsv.gz,discovery_RS2_VWF:P04275:Cardiometabolic.tsv.gz,VWF,P04275,Cardiometabolic,VWF,5948877,6124770,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SIGLEC7:Q9Y286:Cardiometabolic.tsv.gz,discovery_RS2_SIGLEC7:Q9Y286:Cardiometabolic.tsv.gz,SIGLEC7,Q9Y286,Cardiometabolic,SIGLEC7,51142299,51153526,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CRIP2:P52943:Neurology.tsv.gz,discovery_RS2_CRIP2:P52943:Neurology.tsv.gz,CRIP2,P52943,Neurology,CRIP2,105472962,105480162,14
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_KLK7:P49862:Inflammation_II.tsv.gz,discovery_RS2_KLK7:P49862:Inflammation_II.tsv.gz,KLK7,P49862,Inflammation_II,KLK7,50976468,50984099,19
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PSAPL1:Q6NUJ1:Oncology_II.tsv.gz,discovery_RS2_PSAPL1:Q6NUJ1:Oncology_II.tsv.gz,PSAPL1,Q6NUJ1,Oncology_II,PSAPL1,7430285,7434930,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MAPK13:O15264:Oncology_II.tsv.gz,discovery_RS2_MAPK13:O15264:Oncology_II.tsv.gz,MAPK13,O15264,Oncology_II,MAPK13,36127809,36144524,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GPHA2:Q96T91:Oncology_II.tsv.gz,discovery_RS2_GPHA2:Q96T91:Oncology_II.tsv.gz,GPHA2,Q96T91,Oncology_II,GPHA2,64934471,64935893,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LRRC37A2:A6NM11:Oncology_II.tsv.gz,discovery_RS2_LRRC37A2:A6NM11:Oncology_II.tsv.gz,LRRC37A2,A6NM11,Oncology_II,LRRC37A2,46339497,46556910,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TIGIT:Q495A1:Oncology_II.tsv.gz,discovery_RS2_TIGIT:Q495A1:Oncology_II.tsv.gz,TIGIT,Q495A1,Oncology_II,TIGIT,114276913,114310288,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GGACT:Q9BVM4:Cardiometabolic_II.tsv.gz,discovery_RS2_GGACT:Q9BVM4:Cardiometabolic_II.tsv.gz,GGACT,Q9BVM4,Cardiometabolic_II,GGACT,100530164,100589528,13
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_BRAP:Q7Z569:Oncology_II.tsv.gz,discovery_RS2_BRAP:Q7Z569:Oncology_II.tsv.gz,BRAP,Q7Z569,Oncology_II,BRAP,111642146,111685956,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CANT1:Q8WVQ1:Cardiometabolic.tsv.gz,discovery_RS2_CANT1:Q8WVQ1:Cardiometabolic.tsv.gz,CANT1,Q8WVQ1,Cardiometabolic,CANT1,78991716,79009867,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TOMM20:Q15388:Cardiometabolic_II.tsv.gz,discovery_RS2_TOMM20:Q15388:Cardiometabolic_II.tsv.gz,TOMM20,Q15388,Cardiometabolic_II,TOMM20,235109341,235128837,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_BGN:P21810:Oncology.tsv.gz,discovery_RS2_BGN:P21810:Oncology.tsv.gz,BGN,P21810,Oncology,BGN,153494980,153509546,X
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CCAR2:Q8N163:Neurology_II.tsv.gz,discovery_RS2_CCAR2:Q8N163:Neurology_II.tsv.gz,CCAR2,Q8N163,Neurology_II,CCAR2,22604757,22620964,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LAMTOR5:O43504:Oncology_II.tsv.gz,discovery_RS2_LAMTOR5:O43504:Oncology_II.tsv.gz,LAMTOR5,O43504,Oncology_II,LAMTOR5,110401249,110407942,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SIGLEC15:Q6ZMC9:Neurology.tsv.gz,discovery_RS2_SIGLEC15:Q6ZMC9:Neurology.tsv.gz,SIGLEC15,Q6ZMC9,Neurology,SIGLEC15,45825675,45844094,18
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FGF6:P10767:Inflammation_II.tsv.gz,discovery_RS2_FGF6:P10767:Inflammation_II.tsv.gz,FGF6,P10767,Inflammation_II,FGF6,4428155,4445815,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CCL7:P80098:Inflammation.tsv.gz,discovery_RS2_CCL7:P80098:Inflammation.tsv.gz,CCL7,P80098,Inflammation,CCL7,34270221,34272242,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SPARCL1:Q14515:Cardiometabolic.tsv.gz,discovery_RS2_SPARCL1:Q14515:Cardiometabolic.tsv.gz,SPARCL1,Q14515,Cardiometabolic,SPARCL1,87473335,87531061,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_KEL:P23276:Neurology.tsv.gz,discovery_RS2_KEL:P23276:Neurology.tsv.gz,KEL,P23276,Neurology,KEL,142941114,143023868,7
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CX3CL1:P78423:Neurology.tsv.gz,discovery_RS2_CX3CL1:P78423:Neurology.tsv.gz,CX3CL1,P78423,Neurology,CX3CL1,57372477,57385044,16
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RNASE3:P12724:Cardiometabolic.tsv.gz,discovery_RS2_RNASE3:P12724:Cardiometabolic.tsv.gz,RNASE3,P12724,Cardiometabolic,RNASE3,20891385,20892348,14
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_AP2B1:P63010:Neurology_II.tsv.gz,discovery_RS2_AP2B1:P63010:Neurology_II.tsv.gz,AP2B1,P63010,Neurology_II,AP2B1,35578046,35726413,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PRRT3:Q5FWE3:Cardiometabolic_II.tsv.gz,discovery_RS2_PRRT3:Q5FWE3:Cardiometabolic_II.tsv.gz,PRRT3,Q5FWE3,Cardiometabolic_II,PRRT3,9939450,9952408,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CNTN5:O94779:Neurology.tsv.gz,discovery_RS2_CNTN5:O94779:Neurology.tsv.gz,CNTN5,O94779,Neurology,CNTN5,99020949,100358885,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SLAMF1:Q13291:Inflammation.tsv.gz,discovery_RS2_SLAMF1:Q13291:Inflammation.tsv.gz,SLAMF1,Q13291,Inflammation,SLAMF1,160608106,160647044,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MME:P08473:Oncology.tsv.gz,discovery_RS2_MME:P08473:Oncology.tsv.gz,MME,P08473,Oncology,MME,155024124,155183704,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RALY:Q9UKM9:Oncology_II.tsv.gz,discovery_RS2_RALY:Q9UKM9:Oncology_II.tsv.gz,RALY,Q9UKM9,Oncology_II,RALY,33993646,34108308,20
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CKMT1A_CKMT1B:P12532:Inflammation.tsv.gz,discovery_RS2_CKMT1A_CKMT1B:P12532:Inflammation.tsv.gz,CKMT1A_CKMT1B,P12532,Inflammation,CKMT1A_CKMT1B,43692886,43699222,15
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_RBFOX3:A6NFN3:Neurology_II.tsv.gz,discovery_RS2_RBFOX3:A6NFN3:Neurology_II.tsv.gz,RBFOX3,A6NFN3,Neurology_II,RBFOX3,79089345,79611051,17
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_KAZN:Q674X7:Oncology_II.tsv.gz,discovery_RS2_KAZN:Q674X7:Oncology_II.tsv.gz,KAZN,Q674X7,Oncology_II,KAZN,13892792,15118043,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MAMDC4:Q6UXC1:Oncology_II.tsv.gz,discovery_RS2_MAMDC4:Q6UXC1:Oncology_II.tsv.gz,MAMDC4,Q6UXC1,Oncology_II,MAMDC4,136850943,136860799,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_INSL5:Q9Y5Q6:Oncology_II.tsv.gz,discovery_RS2_INSL5:Q9Y5Q6:Oncology_II.tsv.gz,INSL5,Q9Y5Q6,Oncology_II,INSL5,66797740,66801276,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_EPHA10:Q5JZY3:Neurology.tsv.gz,discovery_RS2_EPHA10:Q5JZY3:Neurology.tsv.gz,EPHA10,Q5JZY3,Neurology,EPHA10,37713880,37765133,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SCN4B:Q8IWT1:Cardiometabolic_II.tsv.gz,discovery_RS2_SCN4B:Q8IWT1:Cardiometabolic_II.tsv.gz,SCN4B,Q8IWT1,Cardiometabolic_II,SCN4B,118133377,118152888,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FRMD7:Q6ZUT3:Neurology_II.tsv.gz,discovery_RS2_FRMD7:Q6ZUT3:Neurology_II.tsv.gz,FRMD7,Q6ZUT3,Neurology_II,FRMD7,132076990,132128020,X
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PRDX1:Q06830:Neurology.tsv.gz,discovery_RS2_PRDX1:Q06830:Neurology.tsv.gz,PRDX1,Q06830,Neurology,PRDX1,45510914,45542732,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_WASHC3:Q9Y3C0:Neurology_II.tsv.gz,discovery_RS2_WASHC3:Q9Y3C0:Neurology_II.tsv.gz,WASHC3,Q9Y3C0,Neurology_II,WASHC3,102012840,102062149,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TGFA:P01135:Inflammation.tsv.gz,discovery_RS2_TGFA:P01135:Inflammation.tsv.gz,TGFA,P01135,Inflammation,TGFA,70447284,70554193,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DKK4:Q9UBT3:Neurology.tsv.gz,discovery_RS2_DKK4:Q9UBT3:Neurology.tsv.gz,DKK4,Q9UBT3,Neurology,DKK4,42374063,42377229,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FCGR3B:O75015:Cardiometabolic.tsv.gz,discovery_RS2_FCGR3B:O75015:Cardiometabolic.tsv.gz,FCGR3B,O75015,Cardiometabolic,FCGR3B,161623196,161631963,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_COCH:O43405:Cardiometabolic_II.tsv.gz,discovery_RS2_COCH:O43405:Cardiometabolic_II.tsv.gz,COCH,O43405,Cardiometabolic_II,COCH,30874514,30895065,14
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_COL4A4:P53420:Oncology_II.tsv.gz,discovery_RS2_COL4A4:P53420:Oncology_II.tsv.gz,COL4A4,P53420,Oncology_II,COL4A4,227002714,227164453,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PRR5:P85299:Inflammation_II.tsv.gz,discovery_RS2_PRR5:P85299:Inflammation_II.tsv.gz,PRR5,P85299,Inflammation_II,PRR5,44668547,44737681,22
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TBR1:Q16650:Neurology_II.tsv.gz,discovery_RS2_TBR1:Q16650:Neurology_II.tsv.gz,TBR1,Q16650,Neurology_II,TBR1,161416297,161425870,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CEMIP2:Q9UHN6:Inflammation_II.tsv.gz,discovery_RS2_CEMIP2:Q9UHN6:Inflammation_II.tsv.gz,CEMIP2,Q9UHN6,Inflammation_II,CEMIP2,71683366,71816690,9
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LXN:Q9BS40:Neurology.tsv.gz,discovery_RS2_LXN:Q9BS40:Neurology.tsv.gz,LXN,Q9BS40,Neurology,LXN,158645822,158672648,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ITGA6:P23229:Inflammation.tsv.gz,discovery_RS2_ITGA6:P23229:Inflammation.tsv.gz,ITGA6,P23229,Inflammation,ITGA6,172427354,172506459,2
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TSPAN8:P19075:Oncology_II.tsv.gz,discovery_RS2_TSPAN8:P19075:Oncology_II.tsv.gz,TSPAN8,P19075,Oncology_II,TSPAN8,71125085,71441898,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_TSHB:P01222:Cardiometabolic.tsv.gz,discovery_RS2_TSHB:P01222:Cardiometabolic.tsv.gz,TSHB,P01222,Cardiometabolic,TSHB,115029826,115034302,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_SCGN:O76038:Inflammation.tsv.gz,discovery_RS2_SCGN:O76038:Inflammation.tsv.gz,SCGN,O76038,Inflammation,SCGN,25652201,25701783,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DDI2:Q5TDH0:Inflammation_II.tsv.gz,discovery_RS2_DDI2:Q5TDH0:Inflammation_II.tsv.gz,DDI2,Q5TDH0,Inflammation_II,DDI2,15617458,15669044,1
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ALDH5A1:P51649:Neurology_II.tsv.gz,discovery_RS2_ALDH5A1:P51649:Neurology_II.tsv.gz,ALDH5A1,P51649,Neurology_II,ALDH5A1,24494867,24537207,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CDC42BPB:Q9Y5S2:Oncology_II.tsv.gz,discovery_RS2_CDC42BPB:Q9Y5S2:Oncology_II.tsv.gz,CDC42BPB,Q9Y5S2,Oncology_II,CDC42BPB,102932380,103057549,14
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CLIC5:Q9NZA1:Neurology_II.tsv.gz,discovery_RS2_CLIC5:Q9NZA1:Neurology_II.tsv.gz,CLIC5,Q9NZA1,Neurology_II,CLIC5,45880827,46080348,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_CXADR:P78310:Inflammation.tsv.gz,discovery_RS2_CXADR:P78310:Inflammation.tsv.gz,CXADR,P78310,Inflammation,CXADR,17513043,17593579,21
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_MGMT:P16455:Inflammation.tsv.gz,discovery_RS2_MGMT:P16455:Inflammation.tsv.gz,MGMT,P16455,Inflammation,MGMT,129467190,129770983,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FABP2:P12104:Cardiometabolic.tsv.gz,discovery_RS2_FABP2:P12104:Cardiometabolic.tsv.gz,FABP2,P12104,Cardiometabolic,FABP2,119317250,119322138,4
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_AMOTL2:Q9Y2J4:Oncology_II.tsv.gz,discovery_RS2_AMOTL2:Q9Y2J4:Oncology_II.tsv.gz,AMOTL2,Q9Y2J4,Oncology_II,AMOTL2,134355347,134375479,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PRKAB1:Q9Y478:Inflammation.tsv.gz,discovery_RS2_PRKAB1:Q9Y478:Inflammation.tsv.gz,PRKAB1,Q9Y478,Inflammation,PRKAB1,119667864,119681624,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_DNAJC21:Q5F1R6:Neurology_II.tsv.gz,discovery_RS2_DNAJC21:Q5F1R6:Neurology_II.tsv.gz,DNAJC21,Q5F1R6,Neurology_II,DNAJC21,34929559,34958964,5
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LPA:P08519:Inflammation_II.tsv.gz,discovery_RS2_LPA:P08519:Inflammation_II.tsv.gz,LPA,P08519,Inflammation_II,LPA,160531482,160664275,6
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_FABP9:Q0Z7S8:Inflammation.tsv.gz,discovery_RS2_FABP9:Q0Z7S8:Inflammation.tsv.gz,FABP9,Q0Z7S8,Inflammation,FABP9,81458253,81461579,8
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_VEGFB:P49765:Inflammation_II.tsv.gz,discovery_RS2_VEGFB:P49765:Inflammation_II.tsv.gz,VEGFB,P49765,Inflammation_II,VEGFB,64234584,64239264,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_LUZP2:Q86TE4:Oncology_II.tsv.gz,discovery_RS2_LUZP2:Q86TE4:Oncology_II.tsv.gz,LUZP2,Q86TE4,Oncology_II,LUZP2,24496970,25082638,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_ASAH2:Q9NR71:Neurology.tsv.gz,discovery_RS2_ASAH2:Q9NR71:Neurology.tsv.gz,ASAH2,Q9NR71,Neurology,ASAH2,50182778,50279720,10
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PGR:P06401:Inflammation_II.tsv.gz,discovery_RS2_PGR:P06401:Inflammation_II.tsv.gz,PGR,P06401,Inflammation_II,PGR,101029624,101129813,11
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_PRKAR2A:P13861:Neurology_II.tsv.gz,discovery_RS2_PRKAR2A:P13861:Neurology_II.tsv.gz,PRKAR2A,P13861,Neurology_II,PRKAR2A,48744597,48847874,3
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_HEBP1:Q9NRV9:Cardiometabolic.tsv.gz,discovery_RS2_HEBP1:Q9NRV9:Cardiometabolic.tsv.gz,HEBP1,Q9NRV9,Cardiometabolic,HEBP1,12974870,13000265,12
/edgehpc/dept/human_genetics/users/jjohn1/Discovery_Genewise_Merged/discovery_RS2_GIPC3:Q8TF64:Oncology_II.tsv.gz,discovery_RS2_GIPC3:Q8TF64:Oncology_II.tsv.gz,GIPC3,Q8TF64,Oncology_II,GIPC3,3585478,3593541,19
